year,season,noc,iso3,country_name,athletes,female_athletes,male_athletes,female_athlete_share,female_share,avg_age,median_age,avg_height,avg_weight,athlete_event_entries,sports_participated,events_participated
1984,Summer,SMR,SMR,San Marino,19,1,18,0.05263157894736842,0.05263157894736842,25.903225806451612,22.0,174.8709677419355,70.03225806451613,31,7,26
1984,Summer,SOL,SOL,Solomon Islands,3,0,3,0.0,0.0,24.5,24.5,185.0,67.75,3,2,3
1984,Summer,SOM,SOM,Somalia,7,0,7,0.0,0.0,19.833333333333332,19.5,178.88888888888889,65.66666666666667,9,1,6
1984,Summer,SRI,LKA,Sri Lanka,4,0,4,0.0,0.0,22.5,22.0,172.16666666666666,67.33333333333333,6,3,5
1984,Summer,SUD,SDN,Sudan,7,0,7,0.0,0.0,27.2,27.0,175.83333333333334,62.0,9,2,9
1984,Summer,SUI,CHE,Switzerland,129,27,102,0.20930232558139536,0.20930232558139536,23.653061224489797,23.0,173.93061224489796,67.91020408163266,245,18,91
1984,Summer,SUR,SUR,Suriname,5,0,5,0.0,0.0,19.833333333333332,19.5,171.83333333333334,68.5,7,3,7
1984,Summer,SWE,SWE,Sweden,174,43,131,0.2471264367816092,0.2471264367816092,24.24015748031496,23.0,179.83464566929135,74.19094488188976,254,19,138
1984,Summer,SWZ,SWZ,Eswatini,8,0,8,0.0,0.0,23.454545454545453,21.0,165.75,65.5,11,4,11
1984,Summer,SYR,SYR,Syria,9,0,9,0.0,0.0,24.88888888888889,24.0,170.71428571428572,77.375,9,5,9
1984,Summer,TAN,TZA,Tanzania,18,2,16,0.1111111111111111,0.1111111111111111,27.357142857142858,27.0,170.25,63.27777777777778,21,2,14
1984,Summer,TGA,TGA,Tonga,7,0,7,0.0,0.0,22.571428571428573,23.0,,75.85714285714286,7,1,7
1984,Summer,THA,THA,Thailand,35,10,25,0.2857142857142857,0.2857142857142857,27.85,26.5,167.5,59.275,40,5,25
1984,Summer,TOG,TGO,Togo,6,0,6,0.0,0.0,25.2,24.0,174.16666666666666,66.5,6,2,6
1984,Summer,TPE,TWN,Taiwan,38,7,31,0.18421052631578946,0.18421052631578946,22.78846153846154,21.5,171.96153846153845,64.84615384615384,52,12,40
1984,Summer,TTO,TTO,Trinidad,16,5,11,0.3125,0.3125,22.043478260869566,21.0,177.2608695652174,69.47826086956522,23,5,14
1984,Summer,TUN,TUN,Tunisia,23,1,22,0.043478260869565216,0.043478260869565216,22.142857142857142,23.0,178.78571428571428,71.60714285714286,28,6,17
1984,Summer,TUR,TUR,Turkey,46,1,45,0.021739130434782608,0.021739130434782608,24.822580645161292,23.0,176.86885245901638,72.47540983606558,62,10,49
1984,Summer,UAE,ARE,United Arab Emirates,7,0,7,0.0,0.0,,,173.0,65.18181818181819,11,1,8
1984,Summer,UGA,UGA,Uganda,26,2,24,0.07692307692307693,0.07692307692307693,24.428571428571427,25.0,170.64285714285714,65.74074074074075,30,5,24
1984,Summer,URU,URU,Uruguay,18,1,17,0.05555555555555555,0.05555555555555555,22.0,22.0,186.47826086956522,81.52173913043478,23,5,11
1984,Summer,USA,USA,United States,522,183,339,0.3505747126436782,0.3505747126436782,24.599131693198263,24.0,177.18260869565216,71.6159420289855,693,25,217
1984,Summer,VEN,VEN,Venezuela,26,1,25,0.038461538461538464,0.038461538461538464,23.454545454545453,21.0,178.75,71.875,44,10,29
1984,Summer,YAR,YAR,Yemen,2,0,2,0.0,0.0,27.666666666666668,31.0,163.33333333333334,57.666666666666664,3,1,3
1984,Summer,YUG,YUG,Serbia,139,34,105,0.2446043165467626,0.2446043165467626,24.62987012987013,24.0,182.3961038961039,78.33116883116882,154,16,53
1984,Summer,ZAM,ZAM,Zambia,16,0,16,0.0,0.0,22.3,22.0,173.71428571428572,67.8,18,3,18
1984,Summer,ZIM,ZWE,Zimbabwe,15,3,12,0.2,0.2,29.1,27.0,173.95,67.55,20,5,18
1988,Summer,AFG,AFG,Afghanistan,5,0,5,0.0,0.0,,,,,5,1,5
1988,Summer,AHO,AHO,Curacao,3,1,2,0.3333333333333333,0.3333333333333333,25.0,20.0,193.0,80.0,4,3,4
1988,Summer,ALG,DZA,Algeria,42,2,40,0.047619047619047616,0.047619047619047616,24.622222222222224,24.0,176.16666666666666,72.83333333333333,45,7,29
1988,Summer,AND,AND,Andorra,3,0,3,0.0,0.0,22.25,22.5,170.75,64.5,4,2,3
1988,Summer,ANG,AGO,Angola,24,5,19,0.20833333333333334,0.20833333333333334,20.09090909090909,18.0,169.19230769230768,61.26923076923077,33,4,27
1988,Summer,ANT,ANT,Antigua,15,3,12,0.2,0.2,23.32,23.0,177.76,65.2,25,4,19
1988,Summer,ARG,ARG,Argentina,118,25,93,0.211864406779661,0.211864406779661,24.955223880597014,24.0,178.7348484848485,73.3955223880597,134,18,53
1988,Summer,ARU,ARU,Aruba,8,4,4,0.5,0.5,27.833333333333332,27.5,171.0,68.16666666666667,12,5,10
1988,Summer,ASA,ASA,American Samoa,6,0,6,0.0,0.0,27.0,26.0,179.5,97.25,6,4,6
1988,Summer,AUS,AUS,Australia,252,72,180,0.2857142857142857,0.2857142857142857,24.94395280235988,24.0,177.6727272727273,72.85757575757576,339,24,145
1988,Summer,AUT,AUT,Austria,73,7,66,0.0958904109589041,0.0958904109589041,27.020833333333332,25.0,180.49473684210525,77.30526315789474,96,17,62
1988,Summer,BAH,BAH,Bahamas,16,4,12,0.25,0.25,26.944444444444443,23.0,177.625,73.53125,18,5,15
1988,Summer,BAN,BAN,Bangladesh,6,0,6,0.0,0.0,23.454545454545453,22.0,170.8181818181818,63.09090909090909,11,2,8
1988,Summer,BAR,BAR,Barbados,17,1,16,0.058823529411764705,0.058823529411764705,23.44,22.0,173.58823529411765,70.625,26,7,20
1988,Summer,BEL,BEL,Belgium,59,24,35,0.4067796610169492,0.4067796610169492,24.28235294117647,23.0,174.79761904761904,68.9875,85,16,65
1988,Summer,BEN,BEN,Benin,7,1,6,0.14285714285714285,0.14285714285714285,27.6,27.0,176.2,68.2,10,2,7
1988,Summer,BER,BER,Bermuda,12,1,11,0.08333333333333333,0.08333333333333333,28.642857142857142,29.5,177.21428571428572,71.28571428571429,14,6,12
1988,Summer,BHU,BHU,Bhutan,3,0,3,0.0,0.0,34.0,37.0,169.33333333333334,66.0,6,1,2
1988,Summer,BIZ,BIZ,Belize,10,0,10,0.0,0.0,22.307692307692307,21.0,174.23076923076923,66.15384615384616,13,2,7
1988,Summer,BOL,BOL,Boliva,7,1,6,0.14285714285714285,0.14285714285714285,20.5,22.0,177.66666666666666,70.91666666666667,12,6,12
1988,Summer,BOT,BWA,Botswana,8,0,8,0.0,0.0,25.2,26.0,180.8181818181818,70.36363636363636,11,2,8
1988,Summer,BRA,BRA,Brazil,160,33,127,0.20625,0.20625,24.30901287553648,24.0,179.07758620689654,73.40517241379311,233,21,106
1988,Summer,BRN,BRN,Bahrain,7,0,7,0.0,0.0,23.666666666666668,24.0,185.5625,71.375,16,3,7
1988,Summer,BUL,BGR,Bulgaria,172,68,104,0.3953488372093023,0.3953488372093023,23.09608540925267,23.0,173.51071428571427,68.57142857142857,281,16,120
1988,Summer,BUR,BUR,Burkina Faso,6,1,5,0.16666666666666666,0.16666666666666666,23.833333333333332,22.5,176.5,71.0,9,2,7
1988,Summer,CAF,CAF,Central African Republic,15,0,15,0.0,0.0,25.0,25.0,189.13333333333333,80.4,15,3,4
1988,Summer,CAN,CAN,Canada,328,105,223,0.3201219512195122,0.3201219512195122,24.135188866799204,24.0,174.83300198807157,70.01789264413519,503,23,193
1988,Summer,CAY,CAY,Cayman Islands,8,1,7,0.125,0.125,22.166666666666668,20.0,179.08333333333334,71.33333333333333,12,2,7
1988,Summer,CGO,COG,Republic of Congo,7,2,5,0.2857142857142857,0.2857142857142857,24.3,27.0,176.9,66.0,10,1,7
1988,Summer,CHA,CHA,Chad,6,0,6,0.0,0.0,23.0,23.0,177.5,64.66666666666667,6,1,6
1988,Summer,CHI,CHL,Chile,17,1,16,0.058823529411764705,0.058823529411764705,26.782608695652176,27.0,179.0,77.91304347826087,23,6,14
1988,Summer,CHN,CHN,China,273,124,149,0.4542124542124542,0.4542124542124542,22.47775175644028,23.0,171.2599531615925,65.41217798594847,427,25,150
1988,Summer,CIV,CIV,Cote d'Ivoire,28,17,11,0.6071428571428571,0.6071428571428571,23.137931034482758,23.0,174.25,66.75,29,5,10
1988,Summer,CMR,CMR,Cameroon,15,2,13,0.13333333333333333,0.13333333333333333,23.36842105263158,22.0,173.47619047619048,78.66666666666667,21,4,21
1988,Summer,COD,COD,Democratic Republic of the Congo,15,2,13,0.13333333333333333,0.13333333333333333,23.61904761904762,24.0,174.44444444444446,67.76923076923077,21,3,15
1988,Summer,COK,COK,Cook Islands,7,1,6,0.14285714285714285,0.14285714285714285,23.0,22.0,172.0,66.875,8,3,8
1988,Summer,COL,COL,Colombia,40,6,34,0.15,0.15,24.94736842105263,23.0,169.85714285714286,63.228070175438596,57,10,34
1988,Summer,CRC,CRI,Costa Rica,16,7,9,0.4375,0.4375,20.696969696969695,18.0,174.28125,67.15625,33,6,18
1988,Summer,CYP,CYP,Cyprus,9,2,7,0.2222222222222222,0.2222222222222222,27.363636363636363,25.0,173.72727272727272,64.18181818181819,11,4,10
1988,Summer,DEN,DNK,Denmark,78,21,57,0.2692307692307692,0.2692307692307692,23.869230769230768,23.0,181.2923076923077,73.73846153846154,130,15,73
1988,Summer,DJI,DJI,Djibouti,6,0,6,0.0,0.0,24.166666666666668,22.5,170.66666666666666,53.833333333333336,6,2,5
1988,Summer,DOM,DOM,Dominican Republic,16,1,15,0.0625,0.0625,24.833333333333332,25.5,170.85714285714286,74.72727272727273,18,5,15
1988,Summer,ECU,ECU,Ecuador,13,3,10,0.23076923076923078,0.23076923076923078,26.066666666666666,26.0,170.0,64.93333333333334,15,6,15
1988,Summer,EGY,EGY,Egypt,49,1,48,0.02040816326530612,0.02040816326530612,23.661016949152543,22.0,181.79310344827587,81.6864406779661,59,12,36
1988,Summer,ESA,SLV,El Salvador,6,1,5,0.16666666666666666,0.16666666666666666,23.714285714285715,25.0,166.28571428571428,61.285714285714285,7,4,7
1988,Summer,ESP,ESP,Spain,229,29,200,0.12663755458515283,0.12663755458515283,23.757097791798106,23.0,175.4858044164038,69.3042071197411,317,24,130
1988,Summer,FIJ,FIJ,Fiji,23,4,19,0.17391304347826086,0.17391304347826086,23.975609756097562,20.0,176.46341463414635,70.02439024390245,41,5,31
1988,Summer,FIN,FIN,Finland,78,19,59,0.24358974358974358,0.24358974358974358,27.702970297029704,26.0,177.36633663366337,74.66336633663366,101,15,66
1988,Summer,FRA,FRA,France,266,74,192,0.2781954887218045,0.2781954887218045,24.50485436893204,24.0,176.1864406779661,68.83777239709443,413,23,167
1988,Summer,FRG,DEU,Germany,347,103,244,0.2968299711815562,0.2968299711815562,24.732558139534884,24.0,179.53875968992247,73.21511627906976,516,24,194
1988,Summer,GAB,GAB,Gabon,2,1,1,0.5,0.5,21.5,21.5,164.0,57.0,2,2,2
1988,Summer,GAM,GAM,Gambia,6,1,5,0.16666666666666666,0.16666666666666666,23.5,23.5,170.33333333333334,69.83333333333333,6,2,6
1988,Summer,GBR,GBR,United Kingdom,345,126,219,0.3652173913043478,0.3652173913043478,25.779193205944797,24.0,176.65671641791045,70.96588486140725,472,22,191
1988,Summer,GDR,DEU,Germany,259,102,157,0.3938223938223938,0.3938223938223938,23.139303482587064,23.0,177.27611940298507,71.76492537313433,402,16,157
1988,Summer,GEQ,GEQ,Equatorial Guinea,6,2,4,0.3333333333333333,0.3333333333333333,22.285714285714285,21.0,170.5,68.5,7,1,7
1988,Summer,GHA,GHA,Ghana,16,6,10,0.375,0.375,20.80952380952381,21.0,171.35,66.80952380952381,21,3,13
1988,Summer,GRE,GRC,Greece,56,12,44,0.21428571428571427,0.21428571428571427,23.457142857142856,23.0,176.6764705882353,74.91176470588235,72,12,43
1988,Summer,GRN,GRN,Grenada,6,2,4,0.3333333333333333,0.3333333333333333,24.166666666666668,23.0,166.8,62.4,7,2,7
1988,Summer,GUA,GUA,Guatemala,28,3,25,0.10714285714285714,0.10714285714285714,24.486486486486488,22.0,168.83783783783784,61.16216216216216,37,8,16
1988,Summer,GUI,GUI,Guinea,6,0,6,0.0,0.0,19.0,19.0,170.0,71.33333333333333,7,3,7
1988,Summer,GUM,GUM,Guam,19,5,14,0.2631578947368421,0.2631578947368421,23.916666666666668,18.5,175.08,71.36,26,7,22
1988,Summer,GUY,GUY,Guyana,8,1,7,0.125,0.125,25.0,26.0,171.25,64.25,8,3,8
1988,Summer,HAI,HAI,Haiti,4,1,3,0.25,0.25,26.8,27.0,179.0,84.8,5,2,5
1988,Summer,HKG,HKG,Hong Kong,48,10,38,0.20833333333333334,0.20833333333333334,23.47252747252747,22.0,173.41758241758242,64.43956043956044,91,11,49
1988,Summer,HON,HON,Honduras,8,1,7,0.125,0.125,19.055555555555557,18.0,171.0,60.166666666666664,18,3,15
1988,Summer,HUN,HUN,Hungary,188,36,152,0.19148936170212766,0.19148936170212766,23.714285714285715,23.0,176.4,71.95873015873016,315,20,135
1988,Summer,INA,IDN,Indonesia,29,6,23,0.20689655172413793,0.20689655172413793,21.88372093023256,20.0,167.64285714285714,60.51162790697674,43,11,32
1988,Summer,IND,IND,India,46,7,39,0.15217391304347827,0.15217391304347827,24.072727272727274,23.0,168.7,61.734693877551024,55,11,27
1988,Summer,IRI,IRN,Iran,23,0,23,0.0,0.0,22.807692307692307,23.0,171.42307692307693,66.34615384615384,26,3,21
1988,Summer,IRL,IRL,Ireland,61,9,52,0.14754098360655737,0.14754098360655737,25.743589743589745,25.0,176.7792207792208,70.05194805194805,78,12,47
1988,Summer,IRQ,IRQ,Iraq,27,0,27,0.0,0.0,25.454545454545453,27.0,173.2,71.36363636363636,28,5,13
1988,Summer,ISL,ISL,Iceland,32,4,28,0.125,0.125,24.404761904761905,24.5,183.4047619047619,81.16666666666667,42,5,25
1988,Summer,ISR,ISR,Israel,18,4,14,0.2222222222222222,0.2222222222222222,22.517241379310345,23.0,172.51724137931035,66.65517241379311,29,8,20
1988,Summer,ISV,ISV,"Virgin Islands, US",22,3,19,0.13636363636363635,0.13636363636363635,24.76086956521739,22.0,178.6,71.31111111111112,46,6,27
1988,Summer,ITA,ITA,Italy,253,41,212,0.16205533596837945,0.16205533596837945,24.06951871657754,23.0,176.65591397849462,71.4274193548387,374,23,140
1988,Summer,IVB,IVB,"Virgin Islands, British",3,0,3,0.0,0.0,24.25,25.5,179.0,72.25,4,2,4
1988,Summer,JAM,JAM,Jamaica,35,11,24,0.3142857142857143,0.3142857142857143,24.0,24.0,176.3265306122449,68.6938775510204,49,5,22
1988,Summer,JOR,JOR,Jordan,7,2,5,0.2857142857142857,0.2857142857142857,22.444444444444443,22.0,165.83333333333334,64.33333333333333,9,5,9
1988,Summer,JPN,JPN,Japan,255,69,186,0.27058823529411763,0.27058823529411763,23.859223300970875,23.0,168.99506172839506,63.03703703703704,412,23,166
1988,Summer,KEN,KEN,Kenya,74,4,70,0.05405405405405406,0.05405405405405406,25.872093023255815,25.0,173.97727272727272,67.38636363636364,88,7,50
1988,Summer,KOR,KOR,South Korea,401,132,269,0.32917705735660846,0.32917705735660846,21.671506352087114,21.0,172.28779599271402,66.5391621129326,551,27,218
1988,Summer,KSA,KSA,Saudi Arabia,9,0,9,0.0,0.0,23.833333333333332,23.0,164.23076923076923,62.5,13,3,12
1988,Summer,KUW,KUW,Kuwait,25,0,25,0.0,0.0,21.484848484848484,21.0,175.51612903225808,73.06451612903226,34,7,24
1988,Summer,LAO,LAO,Laos,3,1,2,0.3333333333333333,0.3333333333333333,22.333333333333332,22.0,160.33333333333334,51.333333333333336,3,2,3
1988,Summer,LBA,LBA,Libya,6,0,6,0.0,0.0,25.6,26.0,179.0,79.6,7,3,5
1988,Summer,LBR,LBR,Liberia,8,1,7,0.125,0.125,23.545454545454547,24.0,168.42857142857142,57.42857142857143,11,2,10
1988,Summer,LES,LES,Lesotho,6,0,6,0.0,0.0,23.333333333333332,24.0,165.0,61.333333333333336,6,2,5
1988,Summer,LIB,LIB,Lebanon,21,2,19,0.09523809523809523,0.09523809523809523,21.258064516129032,22.0,173.1290322580645,71.0,31,8,28
1988,Summer,LIE,LIE,Liechtenstein,12,3,9,0.25,0.25,24.1875,23.5,178.25,73.1875,16,5,15
1988,Summer,LUX,LUX,Luxembourg,8,3,5,0.375,0.375,25.636363636363637,24.0,175.36363636363637,65.18181818181819,11,4,11
1988,Summer,MAR,MAR,Morocco,27,3,24,0.1111111111111111,0.1111111111111111,25.08695652173913,24.0,172.5,58.75,29,4,25
1988,Summer,MAS,MYS,Malaysia,9,4,5,0.4444444444444444,0.4444444444444444,20.88235294117647,21.0,172.92857142857142,63.5,17,5,15
1988,Summer,MAW,MAW,Malawi,16,0,16,0.0,0.0,26.772727272727273,25.5,163.47619047619048,66.0,22,3,16
1988,Summer,MDV,MDV,Maldives,7,0,7,0.0,0.0,19.88888888888889,20.0,163.44444444444446,54.666666666666664,9,1,5
1988,Summer,MEX,MEX,Mexico,83,17,66,0.20481927710843373,0.20481927710843373,23.90277777777778,23.0,175.52083333333334,66.72222222222223,144,17,82
1988,Summer,MGL,MGL,Mongolia,28,4,24,0.14285714285714285,0.14285714285714285,24.25,24.0,171.1875,67.3125,32,5,28
1988,Summer,MLI,MLI,Mali,6,1,5,0.16666666666666666,0.16666666666666666,21.428571428571427,21.0,186.0,82.0,8,3,8
1988,Summer,MLT,MLT,Malta,6,1,5,0.16666666666666666,0.16666666666666666,23.666666666666668,23.0,167.5,63.833333333333336,6,4,6
1988,Summer,MON,MCO,Monaco,9,1,8,0.1111111111111111,0.1111111111111111,26.333333333333332,28.0,177.11111111111111,73.88888888888889,9,7,9
1988,Summer,MOZ,MOZ,Mozambique,8,2,6,0.25,0.25,20.666666666666668,19.0,170.0,68.75,12,3,12
1988,Summer,MRI,MRI,Mauritius,8,2,6,0.25,0.25,24.90909090909091,24.0,175.0,68.27272727272727,11,5,9
1988,Summer,MTN,MTN,Mauritania,6,0,6,0.0,0.0,26.0,25.0,175.28571428571428,78.71428571428571,7,2,7
1988,Summer,MYA,MYA,Myanmar,2,2,0,1.0,1.0,26.666666666666668,25.0,161.66666666666666,43.333333333333336,3,1,3
1988,Summer,NED,NLD,Netherlands,147,54,93,0.3673469387755102,0.3673469387755102,25.044554455445546,24.0,180.915,74.5,202,17,86
1988,Summer,NEP,NEP,Nepal,16,3,13,0.1875,0.1875,25.142857142857142,23.0,164.8,55.9,20,5,17
1988,Summer,NGR,NGA,Nigeria,69,8,61,0.11594202898550725,0.11594202898550725,23.547619047619047,23.5,174.68,73.58620689655173,86,8,44
1988,Summer,NIG,NER,Niger,6,0,6,0.0,0.0,,,172.33333333333334,54.0,6,2,4
1988,Summer,NOR,NOR,Norway,69,25,44,0.36231884057971014,0.36231884057971014,24.9873417721519,24.0,178.96153846153845,74.2051282051282,79,11,42
1988,Summer,NZL,NZL,New Zealand,83,16,67,0.1927710843373494,0.1927710843373494,27.116071428571427,26.0,179.08653846153845,74.52941176470588,112,16,58
1988,Summer,OMA,OMA,Oman,8,0,8,0.0,0.0,25.0,25.0,169.69230769230768,64.07692307692308,13,3,9
1988,Summer,PAK,PAK,Pakistan,30,0,30,0.0,0.0,23.03125,22.5,174.86666666666667,67.83870967741936,33,6,15
1988,Summer,PAN,PAN,Panama,6,0,6,0.0,0.0,23.88888888888889,23.0,170.0,66.44444444444444,9,3,9
1988,Summer,PAR,PRY,Paraguay,10,0,10,0.0,0.0,27.384615384615383,25.0,175.75,70.125,13,5,11
1988,Summer,PER,PER,Peru,21,14,7,0.6666666666666666,0.6666666666666666,24.615384615384617,22.5,176.34615384615384,71.11538461538461,26,7,15
1988,Summer,PHI,PHL,Philippines,31,5,26,0.16129032258064516,0.16129032258064516,22.071428571428573,23.0,169.38095238095238,63.11904761904762,42,11,40
1988,Summer,PNG,PNG,Papua New Guinea,11,2,9,0.18181818181818182,0.18181818181818182,24.307692307692307,23.0,167.25,62.357142857142854,15,4,15
1988,Summer,POL,POL,Poland,143,32,111,0.22377622377622378,0.22377622377622378,25.494791666666668,26.0,177.17708333333334,73.82552083333333,192,19,105
1988,Summer,POR,PRT,Portugal,65,10,55,0.15384615384615385,0.15384615384615385,23.252747252747252,23.0,173.32222222222222,65.84444444444445,91,14,59
1988,Summer,PUR,PRI,Puerto Rico,47,3,44,0.06382978723404255,0.06382978723404255,23.732142857142858,23.0,187.3913043478261,78.28125,56,12,44
1988,Summer,QAT,QAT,Qatar,10,0,10,0.0,0.0,22.545454545454547,21.0,176.76923076923077,70.38461538461539,13,3,10
1988,Summer,ROU,ROU,Romania,68,36,32,0.5294117647058824,0.5294117647058824,21.941860465116278,21.0,167.8139534883721,63.20348837209303,172,10,59
1988,Summer,RWA,RWA,Rwanda,6,3,3,0.5,0.5,23.0,24.0,164.0,57.75,8,1,7
1988,Summer,SAM,SAM,Samoa,11,0,11,0.0,0.0,23.0,23.0,172.27272727272728,73.45454545454545,11,4,11
1988,Summer,SEN,SEN,Senegal,23,1,22,0.043478260869565216,0.043478260869565216,25.08823529411765,24.0,180.9047619047619,75.48,35,4,23
1988,Summer,SGP,SGP,Singapore,8,1,7,0.125,0.125,22.185185185185187,22.0,177.55555555555554,70.11111111111111,27,3,16
1988,Summer,SLE,SLE,Sierra Leone,12,1,11,0.08333333333333333,0.08333333333333333,22.894736842105264,22.0,176.21052631578948,72.82352941176471,20,4,14
1988,Summer,SMR,SMR,San Marino,11,0,11,0.0,0.0,25.8,23.0,176.66666666666666,72.93333333333334,15,6,12
1988,Summer,SOL,SOL,Solomon Islands,4,0,4,0.0,0.0,23.0,23.0,172.25,67.0,5,4,5
1988,Summer,SOM,SOM,Somalia,5,0,5,0.0,0.0,23.25,23.5,176.0,62.4,5,1,4
1988,Summer,SRI,LKA,Sri Lanka,6,2,4,0.3333333333333333,0.3333333333333333,23.22222222222222,22.0,170.0,60.22222222222222,9,3,9
1988,Summer,SUD,SDN,Sudan,8,0,8,0.0,0.0,27.8,31.0,172.125,65.625,8,2,8
1988,Summer,SUI,CHE,Switzerland,99,27,72,0.2727272727272727,0.2727272727272727,27.602649006622517,27.0,176.83443708609272,70.91390728476821,151,17,83
1988,Summer,SUR,SUR,Suriname,6,2,4,0.3333333333333333,0.3333333333333333,21.4,21.5,173.5,66.1,10,4,10
1988,Summer,SWE,SWE,Sweden,185,37,148,0.2,0.2,25.53784860557769,24.0,181.05,75.85833333333333,251,23,113
1988,Summer,SWZ,SWZ,Eswatini,11,0,11,0.0,0.0,24.666666666666668,23.0,167.16666666666666,69.91666666666667,15,4,11
1988,Summer,SYR,SYR,Syria,13,0,13,0.0,0.0,22.76923076923077,22.0,170.23076923076923,73.23076923076923,13,4,13
1988,Summer,TAN,TZA,Tanzania,10,0,10,0.0,0.0,23.5,21.5,167.3,62.1,10,2,9
1988,Summer,TCH,TCH,Czechia,163,53,110,0.32515337423312884,0.32515337423312884,23.72566371681416,23.0,176.5929203539823,71.99115044247787,226,17,97
1988,Summer,TGA,TGA,Tonga,5,1,4,0.2,0.2,22.142857142857142,22.0,183.28571428571428,83.0,7,2,7
1988,Summer,THA,THA,Thailand,14,2,12,0.14285714285714285,0.14285714285714285,24.866666666666667,23.0,165.46153846153845,58.76923076923077,15,4,12
1988,Summer,TOG,TGO,Togo,6,0,6,0.0,0.0,23.333333333333332,23.0,173.0,64.83333333333333,6,2,6
1988,Summer,TPE,TWN,Taiwan,61,18,43,0.29508196721311475,0.29508196721311475,21.991803278688526,21.0,168.70491803278688,62.14754098360656,123,13,84
1988,Summer,TTO,TTO,Trinidad,6,2,4,0.3333333333333333,0.3333333333333333,23.2,23.0,172.1,65.0,10,3,9
1988,Summer,TUN,TUN,Tunisia,41,2,39,0.04878048780487805,0.04878048780487805,24.155555555555555,24.0,179.13333333333333,71.8,45,6,14
1988,Summer,TUR,TUR,Turkey,41,5,36,0.12195121951219512,0.12195121951219512,23.56,22.0,173.3,68.72,51,9,40
1988,Summer,UAE,ARE,United Arab Emirates,12,0,12,0.0,0.0,19.473684210526315,19.0,171.80555555555554,63.416666666666664,36,2,15
1988,Summer,UGA,UGA,Uganda,24,4,20,0.16666666666666666,0.16666666666666666,23.766666666666666,25.0,170.26666666666668,62.666666666666664,30,3,22
1988,Summer,URS,URS,Soviet Union,481,162,319,0.3367983367983368,0.3367983367983368,24.11437403400309,24.0,177.125386996904,73.66099071207431,647,27,221
1988,Summer,URU,URU,Uruguay,15,1,14,0.06666666666666667,0.06666666666666667,24.166666666666668,24.0,178.94444444444446,76.5,18,8,14
1988,Summer,USA,USA,United States,527,195,332,0.3700189753320683,0.3700189753320683,25.213183730715286,25.0,177.0998593530239,71.38295880149812,715,27,230
1988,Summer,VAN,VAN,Vanuatu,4,1,3,0.25,0.25,22.666666666666668,22.5,167.66666666666666,61.166666666666664,6,2,6
1988,Summer,VEN,VEN,Venezuela,17,2,15,0.11764705882352941,0.11764705882352941,23.235294117647058,24.0,169.1875,63.23529411764706,17,7,15
1988,Summer,VIE,VNM,Vietnam,9,1,8,0.1111111111111111,0.1111111111111111,22.916666666666668,21.0,166.0,55.75,12,6,12
1988,Summer,VIN,VIN,Saint Vincent,6,1,5,0.16666666666666666,0.16666666666666666,20.5,19.0,157.0,57.0,6,1,6
1988,Summer,YAR,YAR,Yemen,8,0,8,0.0,0.0,20.125,20.5,169.14285714285714,69.0,8,3,8
1988,Summer,YMD,YMD,Yemen,5,0,5,0.0,0.0,23.6,20.0,175.0,63.333333333333336,5,2,5
1988,Summer,YUG,YUG,Serbia,155,38,117,0.24516129032258063,0.24516129032258063,23.879781420765028,24.0,182.82513661202185,77.64480874316939,183,18,72
1988,Summer,ZAM,ZAM,Zambia,29,0,29,0.0,0.0,24.03030303030303,24.0,172.78125,68.09375,33,3,11
1988,Summer,ZIM,ZWE,Zimbabwe,29,6,23,0.20689655172413793,0.20689655172413793,25.106382978723403,24.0,176.48936170212767,70.31914893617021,47,10,38
1992,Summer,AHO,AHO,Curacao,4,1,3,0.25,0.25,30.25,30.0,178.0,83.5,4,3,4
1992,Summer,ALB,ALB,Albania,7,2,5,0.2857142857142857,0.2857142857142857,25.333333333333332,22.0,163.0,75.25,9,4,8
1992,Summer,ALG,DZA,Algeria,35,2,33,0.05714285714285714,0.05714285714285714,23.77777777777778,24.0,170.42857142857142,63.04545454545455,36,7,27
1992,Summer,AND,AND,Andorra,8,1,7,0.125,0.125,23.125,23.5,171.16666666666666,63.666666666666664,8,5,5
1992,Summer,ANG,AGO,Angola,28,3,25,0.10714285714285714,0.10714285714285714,23.87878787878788,24.0,182.30769230769232,76.76923076923077,33,6,21
1992,Summer,ANT,ANT,Antigua,13,4,9,0.3076923076923077,0.3076923076923077,25.444444444444443,24.5,172.30769230769232,63.69230769230769,18,3,15
1992,Summer,ARG,ARG,Argentina,84,17,67,0.20238095238095238,0.20238095238095238,24.324324324324323,23.0,176.13114754098362,73.53174603174604,111,17,68
1992,Summer,ARU,ARU,Aruba,5,1,4,0.2,0.2,28.0,28.0,171.25,67.25,5,3,4
1992,Summer,ASA,ASA,American Samoa,3,0,3,0.0,0.0,25.666666666666668,26.0,,89.5,3,2,3
1992,Summer,AUS,AUS,Australia,279,92,187,0.32974910394265233,0.32974910394265233,23.846153846153847,23.0,178.3111888111888,73.87050359712231,390,25,153
1992,Summer,AUT,AUT,Austria,102,31,71,0.30392156862745096,0.30392156862745096,26.212598425196852,25.0,178.77685950413223,74.05785123966942,127,17,68
1992,Summer,BAH,BAH,Bahamas,14,2,12,0.14285714285714285,0.14285714285714285,24.555555555555557,25.5,180.2,76.06666666666666,18,4,13
